2025-01-17T16:08:35.591Z, 26.20,25.00,
2025-01-17T16:08:39.300Z, 26.20,25.00,
2025-01-17T16:08:42.340Z, 26.20,25.00,
2025-01-17T16:08:45.545Z, 26.20,25.00,
2025-01-17T16:08:48.755Z, 26.20,25.00,
2025-01-17T16:08:51.944Z, 26.20,25.00,
2025-01-17T16:08:54.581Z, 26.20,25.00,
2025-01-17T16:08:57.192Z, 26.20,25.00,
2025-01-17T16:08:59.871Z, 26.20,25.00,
2025-01-17T16:09:02.848Z, 26.20,25.00,
2025-01-17T16:09:05.924Z, 26.20,25.00,
2025-01-17T16:09:09.646Z, 26.20,25.00,
2025-01-17T16:09:14.393Z, 26.20,25.00,
2025-01-17T16:09:20.737Z, 26.20,25.00,
2025-01-17T16:09:27.035Z, 26.20,25.00,
2025-01-17T16:09:30.179Z, 26.20,25.00,
2025-01-17T16:09:32.768Z, 26.20,25.00,
2025-01-17T16:09:35.499Z, 26.20,25.00,
2025-01-17T16:09:38.459Z, 26.20,25.00,
2025-01-17T16:09:40.973Z, 26.20,25.00,
2025-01-17T16:09:43.787Z, 26.20,25.00,
2025-01-17T16:09:46.414Z, 26.20,25.00,
2025-01-17T16:09:49.319Z, 26.20,25.00,
2025-01-17T16:09:52.233Z, 26.20,25.00,
2025-01-17T16:09:54.963Z, 26.20,25.00,
2025-01-17T16:09:57.731Z, 26.20,25.00,
2025-01-17T16:10:00.640Z, 26.20,25.00,
2025-01-17T16:10:03.166Z, 26.20,25.00,
2025-01-17T16:10:05.761Z, 26.20,25.00,
2025-01-17T16:10:08.287Z, 26.20,25.00,
2025-01-17T16:10:10.857Z, 26.20,25.00,
2025-01-17T16:10:13.396Z, 26.20,25.00,
2025-01-17T16:10:15.988Z, 26.20,25.00,
2025-01-17T16:10:18.651Z, 26.20,25.00,
2025-01-17T16:10:21.382Z, 26.20,25.00,
2025-01-17T16:10:23.608Z, 26.20,25.00,
2025-01-17T16:10:26.592Z, 26.20,25.00,
2025-01-17T16:10:29.408Z, 26.20,25.00,
2025-01-17T16:10:32.036Z, 26.20,25.00,
2025-01-17T16:10:34.486Z, 26.20,25.00,
2025-01-17T16:10:37.102Z, 26.20,25.00,
2025-01-17T16:10:39.577Z, 26.20,25.00,
2025-01-17T16:10:42.320Z, 26.20,25.00,
2025-01-17T16:10:45.192Z, 26.20,25.00,
2025-01-17T16:10:49.066Z, 26.20,25.00,
2025-01-17T16:10:54.299Z, 26.20,25.00,
2025-01-17T16:11:00.966Z, 26.20,25.00,
2025-01-17T16:11:08.509Z, 26.20,25.00,
2025-01-17T16:11:12.912Z, 26.20,25.00,
2025-01-17T16:11:16.672Z, 26.20,25.00,
2025-01-17T16:11:21.295Z, 26.20,25.00,
2025-01-17T16:11:28.379Z, 26.20,25.00,
2025-01-17T16:11:36.994Z, 26.20,25.00,
2025-01-17T16:11:45.614Z, 26.20,25.00,
2025-01-17T16:11:53.946Z, 26.20,25.00,
2025-01-17T16:11:59.370Z, 26.20,25.00,
2025-01-17T16:12:06.593Z, 26.20,25.00,
2025-01-17T16:12:13.841Z, 26.20,25.00,
2025-01-17T16:12:17.761Z, 26.20,25.00,
2025-01-17T16:12:23.186Z, 26.20,25.00,
2025-01-17T16:12:27.589Z, 26.20,25.00,
2025-01-17T16:12:31.324Z, 26.20,25.00,
2025-01-17T16:12:34.582Z, 26.20,25.00,
2025-01-17T16:12:37.861Z, 26.20,25.00,
2025-01-17T16:12:41.322Z, 26.20,25.00,
2025-01-17T16:12:44.636Z, 26.20,25.00,
2025-01-17T16:12:48.136Z, 26.20,25.00,
2025-01-17T16:12:51.287Z, 26.20,25.00,
2025-01-17T16:12:54.765Z, 26.20,25.00,
2025-01-17T16:12:58.105Z, 26.20,25.00,
2025-01-17T16:13:01.045Z, 26.20,25.00,
2025-01-17T16:13:03.501Z, 26.20,25.00,
2025-01-17T16:13:06.637Z, 26.20,25.00,
2025-01-17T16:13:09.364Z, 26.20,25.00,
2025-01-17T16:13:12.569Z, 26.20,25.00,
2025-01-17T16:13:15.578Z, 26.20,25.00,
2025-01-17T16:13:19.073Z, 26.20,25.00,
2025-01-17T16:13:21.783Z, 26.20,25.00,
2025-01-17T16:13:24.605Z, 26.20,25.00,
2025-01-17T16:13:27.398Z, 26.20,25.00,
2025-01-17T16:13:30.245Z, 26.20,25.00,
2025-01-17T16:13:38.088Z, 26.20,25.00,
2025-01-17T16:13:38.366Z, 26.20,25.00,
2025-01-17T16:13:40.459Z, 26.20,25.00,
2025-01-17T16:13:44.641Z, 26.20,25.00,
2025-01-17T16:13:49.604Z, 26.20,25.00,
2025-01-17T16:13:55.302Z, 26.20,25.00,
2025-01-17T16:14:01.185Z, 26.20,25.00,
2025-01-17T16:14:07.915Z, 26.20,25.00,
2025-01-17T16:14:12.950Z, 26.20,25.00,
2025-01-17T16:14:17.706Z, 26.20,25.00,
2025-01-17T16:14:24.391Z, 26.20,25.00,
2025-01-17T16:14:29.682Z, 26.20,25.00,
2025-01-17T16:14:35.018Z, 26.20,25.00,
2025-01-17T16:14:40.836Z, 26.20,25.00,
2025-01-17T16:14:46.046Z, 26.20,25.00,
2025-01-17T16:14:54.665Z, 26.20,25.00,
2025-01-17T16:15:01.294Z, 26.20,25.00,
2025-01-17T16:15:08.053Z, 26.20,25.00,
2025-01-17T16:15:17.028Z, 26.20,25.00,
2025-01-17T16:15:27.019Z, 26.20,25.00,
2025-01-17T16:15:35.043Z, 26.20,25.00,
2025-01-17T16:15:42.890Z, 26.20,25.00,
2025-01-17T16:15:51.171Z, 26.20,25.00,
2025-01-17T16:16:00.767Z, 26.20,25.00,
2025-01-17T16:16:08.583Z, 26.20,25.00,
2025-01-17T16:16:17.872Z, 26.20,25.00,
2025-01-17T16:16:25.516Z, 26.20,25.00,
2025-01-17T16:16:32.650Z, 26.20,25.00,
2025-01-17T16:16:39.130Z, 26.20,25.00,
2025-01-17T16:16:45.513Z, 26.20,25.00,
2025-01-17T16:16:52.051Z, 26.20,25.00,
2025-01-17T16:16:57.773Z, 26.20,25.00,
2025-01-17T16:17:02.941Z, 26.20,25.00,
2025-01-17T16:17:08.565Z, 26.20,25.00,
2025-01-17T16:17:14.783Z, 26.20,25.00,
2025-01-17T16:17:25.340Z, 26.20,25.00,
2025-01-17T16:17:36.998Z, 26.20,25.00,
2025-01-17T16:17:47.549Z, 26.20,25.00,
2025-01-17T16:17:57.491Z, 26.20,25.00,
2025-01-17T16:18:08.701Z, 26.20,25.00,
2025-01-17T16:18:21.036Z, 26.20,25.00,
2025-01-17T16:18:33.350Z, 26.20,25.00,
2025-01-17T16:18:42.348Z, 26.20,25.00,
2025-01-17T16:18:52.734Z, 26.20,25.00,
2025-01-17T16:19:05.590Z, 26.20,25.00,
2025-01-17T16:19:16.046Z, 26.20,25.00,
2025-01-17T16:19:25.849Z, 26.20,25.00,
2025-01-17T16:19:37.218Z, 26.20,25.00,
2025-01-17T16:19:46.954Z, 26.20,25.00,
2025-01-17T16:19:54.520Z, 26.20,25.00,
2025-01-17T16:20:01.351Z, 26.20,25.00,
2025-01-17T16:20:07.354Z, 26.20,25.00,
2025-01-17T16:20:13.404Z, 26.20,25.00,
2025-01-17T16:20:20.353Z, 26.20,25.00,
2025-01-17T16:20:27.072Z, 26.20,25.00,
2025-01-17T16:20:34.888Z, 26.20,25.00,
2025-01-17T16:20:41.774Z, 26.20,25.00,
2025-01-17T16:20:48.303Z, 26.20,25.00,
2025-01-17T16:20:54.551Z, 26.20,25.00,
2025-01-17T16:21:01.483Z, 26.20,25.00,
2025-01-17T16:21:07.957Z, 26.20,25.00,
2025-01-17T16:21:15.003Z, 26.20,25.00,
2025-01-17T16:21:22.079Z, 26.20,25.00,
2025-01-17T16:21:28.843Z, 26.20,25.00,
2025-01-17T16:21:36.051Z, 26.20,25.00,
2025-01-17T16:21:43.400Z, 26.20,25.00,
2025-01-17T16:21:50.251Z, 26.20,25.00,
2025-01-17T16:21:58.276Z, 26.20,25.00,
2025-01-17T16:22:05.849Z, 26.20,25.00,
2025-01-17T16:22:13.685Z, 26.20,25.00,
2025-01-17T16:22:21.635Z, 26.20,25.00,
2025-01-17T16:22:28.493Z, 26.20,25.00,
2025-01-17T16:22:37.387Z, 26.20,25.00,
2025-01-17T16:22:45.551Z, 26.20,25.00,
2025-01-17T16:22:53.433Z, 26.20,25.00,
2025-01-17T16:23:01.551Z, 26.20,25.00,
2025-01-17T16:23:08.500Z, 26.20,25.00,
2025-01-17T16:23:15.939Z, 26.20,25.00,
2025-01-17T16:23:24.020Z, 26.20,25.00,
2025-01-17T16:23:31.271Z, 26.20,25.00,
2025-01-17T16:23:37.188Z, 26.20,25.00,
2025-01-17T16:23:43.816Z, 26.20,25.00,
2025-01-17T16:23:50.618Z, 26.20,25.00,
2025-01-17T16:24:02.097Z, 26.20,25.00,
2025-01-17T16:24:11.971Z, 26.20,25.00,
2025-01-17T16:24:19.536Z, 26.20,25.00,
2025-01-17T16:24:25.167Z, 26.20,25.00,
2025-01-17T16:24:31.564Z, 26.20,25.00,
2025-01-17T16:24:37.602Z, 26.20,25.00,
2025-01-17T16:24:44.384Z, 26.20,25.00,
2025-01-17T16:24:50.585Z, 26.20,25.00,
2025-01-17T16:24:55.730Z, 26.20,25.00,
2025-01-17T16:25:00.166Z, 26.20,25.00,
2025-01-17T16:25:04.992Z, 26.20,25.00,
2025-01-17T16:25:09.506Z, 26.20,25.00,
2025-01-17T16:25:14.572Z, 26.20,25.00,
2025-01-17T16:25:19.915Z, 26.20,25.00,
2025-01-17T16:25:24.575Z, 26.20,25.00,
2025-01-17T16:25:28.981Z, 26.20,25.00,
2025-01-17T16:25:34.085Z, 26.20,25.00,
2025-01-17T16:25:39.605Z, 26.20,25.00,
2025-01-17T16:25:48.390Z, 26.20,25.00,
2025-01-17T16:25:54.667Z, 26.20,25.00,
2025-01-17T16:26:00.074Z, 26.20,25.00,
2025-01-17T16:26:06.950Z, 26.20,25.00,
2025-01-17T16:26:12.843Z, 26.20,25.00,
2025-01-17T16:26:19.056Z, 26.20,25.00,
2025-01-17T16:26:32.769Z, 26.20,25.00,
2025-01-17T16:26:34.577Z, 26.20,25.00,
2025-01-17T16:26:42.146Z, 26.20,25.00,
2025-01-17T16:26:49.935Z, 26.20,25.00,
2025-01-17T16:26:57.701Z, 26.20,25.00,
2025-01-17T16:27:04.818Z, 26.20,25.00,
2025-01-17T16:27:11.222Z, 26.20,25.00,
2025-01-17T16:27:17.124Z, 26.20,25.00,
2025-01-17T16:27:23.068Z, 26.20,25.00,
2025-01-17T16:27:28.926Z, 26.20,25.00,
2025-01-17T16:27:34.643Z, 26.20,25.00,
2025-01-17T16:27:41.390Z, 26.20,25.00,
2025-01-17T16:27:47.369Z, 26.20,25.00,
2025-01-17T16:27:53.651Z, 26.20,25.00,
2025-01-17T16:28:00.419Z, 26.20,25.00,
2025-01-17T16:28:05.723Z, 26.20,25.00,
2025-01-17T16:28:11.539Z, 26.20,25.00,
2025-01-17T16:28:16.937Z, 26.20,25.00,
2025-01-17T16:28:23.494Z, 26.20,25.00,
2025-01-17T16:28:29.170Z, 26.20,25.00,
2025-01-17T16:28:36.600Z, 26.20,25.00,
2025-01-17T16:28:41.169Z, 26.20,25.00,
2025-01-17T16:28:45.707Z, 26.20,25.00,
2025-01-17T16:28:51.420Z, 26.20,25.00,
2025-01-17T16:28:54.199Z, 26.20,25.00,
2025-01-17T16:29:01.170Z, 26.20,25.00,
2025-01-17T16:29:14.131Z, 26.20,25.00,
2025-01-17T16:29:21.943Z, 26.20,25.00,
2025-01-17T16:29:30.417Z, 26.20,25.00,
2025-01-17T16:29:37.533Z, 26.20,25.00,
2025-01-17T16:29:46.387Z, 26.20,25.00,
2025-01-17T16:29:56.090Z, 26.20,25.00,
2025-01-17T16:30:07.861Z, 26.20,25.00,
2025-01-17T16:30:13.973Z, 26.20,25.00,
2025-01-17T16:30:22.853Z, 26.20,25.00,
2025-01-17T16:30:31.617Z, 26.20,25.00,
2025-01-17T16:30:38.169Z, 26.20,25.00,
2025-01-17T16:30:45.423Z, 26.20,25.00,
2025-01-17T16:30:52.488Z, 26.20,25.00,
2025-01-17T16:31:00.085Z, 26.20,25.00,
2025-01-17T16:31:06.000Z, 26.20,25.00,
2025-01-17T16:31:14.966Z, 26.20,25.00,
2025-01-17T16:31:20.717Z, 26.20,25.00,
2025-01-17T16:31:26.540Z, 26.20,25.00,
2025-01-17T16:31:32.937Z, 26.20,25.00,
2025-01-17T16:31:38.986Z, 26.20,25.00,
2025-01-17T16:31:47.637Z, 26.20,25.00,
2025-01-17T16:31:55.651Z, 26.20,25.00,
2025-01-17T16:32:01.762Z, 26.20,25.00,
2025-01-17T16:32:07.967Z, 26.20,25.00,
2025-01-17T16:32:14.208Z, 26.20,25.00,
2025-01-17T16:32:20.182Z, 26.20,25.00,
2025-01-17T16:32:26.318Z, 26.20,25.00,
2025-01-17T16:32:31.499Z, 26.20,25.00,
2025-01-17T16:32:37.166Z, 26.20,25.00,
2025-01-17T16:32:43.484Z, 26.20,25.00,
2025-01-17T16:32:51.723Z, 26.20,25.00,
2025-01-17T16:33:02.622Z, 26.20,25.00,
2025-01-17T16:33:12.535Z, 26.20,25.00,
2025-01-17T16:33:22.490Z, 26.20,25.00,
2025-01-17T16:33:34.037Z, 26.20,25.00,
2025-01-17T16:33:40.053Z, 26.20,25.00,
2025-01-17T16:33:45.923Z, 26.20,25.00,
2025-01-17T16:33:50.704Z, 26.20,25.00,
2025-01-17T16:33:55.481Z, 26.20,25.00,
2025-01-17T16:34:01.422Z, 26.20,25.00,
2025-01-17T16:34:07.232Z, 26.20,25.00,
2025-01-17T16:34:11.716Z, 26.20,25.00,
2025-01-17T16:34:16.273Z, 26.20,25.00,
2025-01-17T16:34:20.684Z, 26.20,25.00,
2025-01-17T16:34:25.318Z, 26.20,25.00,
2025-01-17T16:34:30.654Z, 26.20,25.00,
2025-01-17T16:34:37.747Z, 26.20,25.00,
2025-01-17T16:34:43.524Z, 26.20,25.00,
2025-01-17T16:34:51.785Z, 26.20,25.00,
2025-01-17T16:35:01.769Z, 26.20,25.00,
2025-01-17T16:35:12.279Z, 26.20,25.00,
2025-01-17T16:35:22.678Z, 26.20,25.00,
2025-01-17T16:35:35.634Z, 26.20,25.00,
2025-01-17T16:35:47.569Z, 26.20,25.00,
2025-01-17T16:35:59.132Z, 26.20,25.00,
2025-01-17T16:36:10.903Z, 26.20,25.00,
2025-01-17T16:36:19.089Z, 26.20,25.00,
2025-01-17T16:36:28.860Z, 26.20,25.00,
2025-01-17T16:36:35.689Z, 26.20,25.00,
2025-01-17T16:36:44.522Z, 26.20,25.00,
2025-01-17T16:36:53.433Z, 26.20,25.00,
2025-01-17T16:36:57.690Z, 26.20,25.00,
2025-01-17T16:37:02.199Z, 26.20,25.00,
2025-01-17T16:37:07.371Z, 26.20,25.00,
2025-01-17T16:37:12.861Z, 26.20,25.00,
2025-01-17T16:37:20.134Z, 26.20,25.00,
2025-01-17T16:37:25.642Z, 26.20,25.00,
2025-01-17T16:37:31.076Z, 26.20,25.00,
2025-01-17T16:37:35.737Z, 26.20,25.00,
2025-01-17T16:37:42.026Z, 26.20,25.00,
2025-01-17T16:37:50.311Z, 24.00,40.00,
2025-01-17T16:37:52.998Z, 24.00,40.00,
2025-01-17T16:37:56.308Z, 24.00,40.00,
2025-01-17T16:37:58.747Z, 24.00,40.00,
2025-01-17T16:38:01.759Z, 26.20,25.00,
2025-01-17T16:38:05.006Z, 24.00,40.00,
2025-01-17T16:38:06.980Z, 24.00,40.00,
2025-01-17T16:38:11.128Z, 26.20,25.00,
2025-01-17T16:38:26.414Z, 26.20,25.00,
2025-01-17T16:38:34.447Z, 26.20,25.00,
2025-01-17T16:38:44.399Z, 26.20,25.00,
2025-01-17T16:38:54.653Z, 26.20,25.00,
2025-01-17T16:39:06.736Z, 26.20,25.00,
2025-01-17T16:39:16.312Z, 26.20,25.00,
2025-01-17T16:39:28.940Z, 26.20,25.00,
2025-01-17T16:39:36.718Z, 26.20,25.00,
2025-01-17T16:39:51.607Z, 26.20,25.00,
2025-01-17T16:40:03.551Z, 26.20,25.00,
2025-01-17T16:40:08.774Z, 26.20,25.00,
2025-01-17T16:40:19.390Z, 26.20,25.00,
2025-01-17T16:40:28.607Z, 26.20,25.00,
2025-01-17T16:40:38.664Z, 26.20,25.00,
2025-01-17T16:40:48.164Z, 26.20,25.00,
2025-01-17T16:40:56.719Z, 26.20,25.00,
2025-01-17T16:41:04.990Z, 26.20,25.00,
2025-01-17T16:41:17.894Z, 26.20,25.00,
2025-01-17T16:41:20.356Z, 26.20,25.00,
2025-01-17T16:41:34.167Z, 26.20,25.00,
2025-01-17T16:41:46.118Z, 26.20,25.00,
2025-01-17T16:41:54.366Z, 26.20,25.00,
2025-01-17T16:42:02.080Z, 26.20,25.00,
2025-01-17T16:42:07.195Z, 26.20,25.00,
2025-01-17T16:42:15.562Z, 26.20,25.00,
2025-01-17T16:42:21.200Z, 26.20,25.00,
2025-01-17T16:42:26.525Z, 26.20,25.00,
2025-01-17T16:42:31.001Z, 26.20,25.00,
2025-01-17T16:42:37.019Z, 26.20,25.00,
2025-01-17T16:42:41.637Z, 26.20,25.00,
2025-01-17T16:42:46.781Z, 26.20,25.00,
2025-01-17T16:42:51.216Z, 26.20,25.00,
2025-01-17T16:42:55.402Z, 26.20,25.00,
2025-01-17T16:42:59.179Z, 26.20,25.00,
2025-01-17T16:43:02.664Z, 26.20,25.00,
2025-01-17T16:43:06.946Z, 26.20,25.00,
2025-01-17T16:43:11.009Z, 26.20,25.00,
2025-01-17T16:43:15.569Z, 26.20,25.00,
2025-01-17T16:43:19.861Z, 26.20,25.00,
2025-01-17T16:43:24.174Z, 26.20,25.00,
2025-01-17T16:43:27.427Z, 26.20,25.00,
2025-01-17T16:43:30.431Z, 26.20,25.00,
2025-01-17T16:43:32.904Z, 26.20,25.00,
2025-01-17T16:43:36.322Z, 26.20,25.00,
2025-01-17T16:43:38.949Z, 26.20,25.00,
2025-01-17T16:43:47.090Z, 26.20,25.00,
2025-01-17T16:43:47.313Z, 26.20,25.00,
2025-01-17T16:43:49.306Z, 26.20,25.00,
2025-01-17T16:43:51.643Z, 26.20,25.00,
2025-01-17T16:43:55.804Z, 26.20,25.00,
2025-01-17T16:43:58.282Z, 26.20,25.00,
2025-01-17T16:44:01.414Z, 26.20,25.00,
2025-01-17T16:44:04.172Z, 26.20,25.00,
2025-01-17T16:44:07.222Z, 26.20,25.00,
2025-01-17T16:44:09.811Z, 26.20,25.00,
2025-01-17T16:44:12.529Z, 26.20,25.00,
2025-01-17T16:44:15.324Z, 26.20,25.00,
2025-01-17T16:44:18.309Z, 26.20,25.00,
2025-01-17T16:44:21.417Z, 26.20,25.00,
2025-01-17T16:44:26.004Z, 26.20,25.00,
2025-01-17T16:44:29.108Z, 26.20,25.00,
2025-01-17T16:44:31.990Z, 26.20,25.00,
2025-01-17T16:44:34.762Z, 26.20,25.00,
2025-01-17T16:44:39.445Z, 26.20,25.00,
2025-01-17T16:44:43.392Z, 26.20,25.00,
2025-01-17T16:44:47.723Z, 26.20,25.00,
2025-01-17T16:44:53.327Z, 26.20,25.00,
2025-01-17T16:44:58.976Z, 26.20,25.00,
2025-01-17T16:45:03.102Z, 26.20,25.00,
2025-01-17T16:45:10.349Z, 26.20,25.00,
2025-01-17T16:45:14.890Z, 26.20,25.00,
2025-01-17T16:45:18.992Z, 26.20,25.00,
2025-01-17T16:45:22.815Z, 26.20,25.00,
2025-01-17T16:45:27.852Z, 26.20,25.00,
2025-01-17T16:45:31.276Z, 26.20,25.00,
2025-01-17T16:45:35.495Z, 26.20,25.00,
2025-01-17T16:45:39.493Z, 26.20,25.00,
2025-01-17T16:45:43.546Z, 26.20,25.00,
2025-01-17T16:45:47.459Z, 26.20,25.00,
2025-01-17T16:45:53.919Z, 26.20,25.00,
2025-01-17T16:46:48.372Z, 26.20,25.00,
2025-01-17T16:46:58.939Z, 26.20,25.00,
2025-01-17T16:47:03.887Z, 26.20,25.00,
2025-01-17T16:47:08.373Z, 26.20,25.00,
2025-01-17T16:47:14.092Z, 26.20,25.00,
2025-01-17T16:47:19.055Z, 26.20,25.00,
2025-01-17T16:47:28.385Z, 26.20,25.00,
2025-01-17T16:47:36.247Z, 26.20,25.00,
2025-01-17T16:47:45.065Z, 26.20,25.00,
2025-01-17T16:47:53.497Z, 26.20,25.00,
2025-01-17T16:48:00.449Z, 26.20,25.00,
2025-01-17T16:48:07.047Z, 26.20,25.00,
2025-01-17T16:48:14.118Z, 26.20,25.00,
2025-01-17T16:48:23.271Z, 26.20,25.00,
2025-01-17T16:48:30.411Z, 26.20,25.00,
2025-01-17T16:48:35.398Z, 26.20,25.00,
2025-01-17T16:48:43.476Z, 26.20,25.00,
2025-01-17T16:48:51.186Z, 26.20,25.00,
2025-01-17T16:48:55.010Z, 26.20,25.00,
2025-01-17T16:49:03.032Z, 26.20,25.00,
2025-01-17T16:49:12.359Z, 26.20,25.00,
2025-01-17T16:49:19.454Z, 26.20,25.00,
2025-01-17T16:49:24.958Z, 26.20,25.00,
2025-01-17T16:49:36.517Z, 26.20,25.00,
2025-01-17T16:49:39.951Z, 26.20,25.00,
2025-01-17T16:49:43.466Z, 26.20,25.00,
2025-01-17T16:49:47.092Z, 26.20,25.00,
2025-01-17T16:49:52.608Z, 26.20,25.00,
2025-01-17T16:49:59.184Z, 26.20,25.00,
2025-01-17T16:50:09.574Z, 26.20,25.00,
2025-01-17T16:50:16.070Z, 26.20,25.00,
2025-01-17T16:50:21.140Z, 26.20,25.00,
2025-01-17T16:50:26.824Z, 26.20,25.00,
2025-01-17T16:50:31.087Z, 26.20,25.00,
2025-01-17T16:50:35.051Z, 26.20,25.00,
2025-01-17T16:50:38.743Z, 26.20,25.00,
2025-01-17T16:50:42.671Z, 26.20,25.00,
2025-01-17T16:50:48.258Z, 26.20,25.00,
2025-01-17T16:50:52.301Z, 26.20,25.00,
2025-01-17T16:50:56.231Z, 26.20,25.00,
2025-01-17T16:50:59.477Z, 26.20,25.00,
2025-01-17T16:51:02.971Z, 26.20,25.00,
2025-01-17T16:51:05.991Z, 26.20,25.00,
2025-01-17T16:51:09.375Z, 26.20,25.00,
2025-01-17T16:51:13.273Z, 26.20,25.00,
2025-01-17T16:51:16.685Z, 26.20,25.00,
2025-01-17T16:51:21.890Z, 26.20,25.00,
2025-01-17T16:51:29.758Z, 26.20,25.00,
2025-01-17T16:51:34.115Z, 26.20,25.00,
2025-01-17T16:51:37.999Z, 26.20,25.00,
2025-01-17T16:51:41.418Z, 26.20,25.00,
2025-01-17T16:51:44.798Z, 26.20,25.00,
2025-01-17T16:51:48.244Z, 26.20,25.00,
2025-01-17T16:51:51.403Z, 26.20,25.00,
2025-01-17T16:51:54.861Z, 26.20,25.00,
2025-01-17T16:52:01.445Z, 26.20,25.00,
2025-01-17T16:52:05.153Z, 26.20,25.00,
2025-01-17T16:52:09.932Z, 26.20,25.00,
2025-01-17T16:52:14.012Z, 26.20,25.00,
2025-01-17T16:52:18.110Z, 26.20,25.00,
2025-01-17T16:52:20.784Z, 26.20,25.00,
2025-01-17T16:52:25.276Z, 26.20,25.00,
2025-01-17T16:52:30.503Z, 26.20,25.00,
2025-01-17T16:52:42.003Z, 26.20,25.00,
2025-01-17T16:52:52.333Z, 26.20,25.00,
2025-01-17T16:52:59.751Z, 26.20,25.00,
2025-01-17T16:53:05.866Z, 26.20,25.00,
2025-01-17T16:53:11.886Z, 26.20,25.00,
2025-01-17T16:53:17.232Z, 26.20,25.00,
2025-01-17T16:53:22.850Z, 26.20,25.00,
2025-01-17T16:53:29.159Z, 26.20,25.00,
2025-01-17T16:53:38.610Z, 26.20,25.00,
2025-01-17T16:53:47.866Z, 26.20,25.00,
2025-01-17T16:53:53.502Z, 26.20,25.00,
2025-01-17T16:53:58.044Z, 26.20,25.00,
2025-01-17T16:54:05.054Z, 26.20,25.00,
2025-01-17T16:54:13.248Z, 26.20,25.00,
2025-01-17T16:54:18.032Z, 26.20,25.00,
2025-01-17T16:54:23.662Z, 26.20,25.00,
2025-01-17T16:54:30.210Z, 26.20,25.00,
2025-01-17T16:54:38.684Z, 26.20,25.00,
2025-01-17T16:54:47.299Z, 26.20,25.00,
2025-01-17T16:54:55.288Z, 26.20,25.00,
2025-01-17T16:55:03.068Z, 26.20,25.00,
2025-01-17T16:55:11.184Z, 26.20,25.00,
2025-01-17T16:55:18.978Z, 26.20,25.00,
2025-01-17T16:55:22.794Z, 26.20,25.00,
2025-01-17T16:55:26.208Z, 26.20,25.00,
2025-01-17T16:55:30.756Z, 26.20,25.00,
2025-01-17T16:55:35.899Z, 26.20,25.00,
2025-01-17T16:55:41.380Z, 26.20,25.00,
2025-01-17T16:55:45.740Z, 26.20,25.00,
2025-01-17T16:55:50.644Z, 26.20,25.00,
2025-01-17T16:55:54.299Z, 26.20,25.00,
2025-01-17T16:55:58.391Z, 26.20,25.00,
2025-01-17T16:56:06.514Z, 26.20,25.00,
2025-01-17T16:56:13.513Z, 26.20,25.00,
2025-01-17T16:56:20.135Z, 26.20,25.00,
2025-01-17T16:56:25.776Z, 26.20,25.00,
2025-01-17T16:56:29.196Z, 26.20,25.00,
2025-01-17T16:56:32.965Z, 26.20,25.00,
2025-01-17T16:56:37.174Z, 26.20,25.00,
2025-01-17T16:56:41.694Z, 26.20,25.00,
2025-01-17T16:56:45.378Z, 26.20,25.00,
2025-01-17T16:56:48.717Z, 26.20,25.00,
